"","revenue","cost.price","material.expenditures","labor.expenses","labor.costs","social.taxes","depreciation","other.expenditures","selling.expenses","management.expenses","full.cost.price","Income","other.i.e","net.profit","assets","capital.assets","fixed.assets","intangible.assets","current.assets","stock","raw.materials","unfinished.production","receivables","accounts.payable","cash","mobile.working.capital","short.term.investments","VAT.purchased","short.term.receivables","working.capital","charter.capital","short.term.liabilities","long.term.liabilities","borrowed.capital","revenue.of.the.future.periods","future.expenses","Dso","DSp","DSv","dDS","tax.on.profits","VAT","Social.tax","sector"
"21",-0.551627087888575,-0.546393032041258,-0.551651552727775,-0.572443373809428,-0.572331055847626,-0.526509973009114,-0.574547496776775,-0.479673800051546,-0.598450521447963,-0.600425032128994,-0.577759028914305,-0.549751745901453,-0.539684231505301,-0.124660796884485,-0.483958251631239,-0.59300171977528,-0.596891862213287,-0.586220468910082,-0.186521183908579,-0.534423576789023,-0.539052513382931,-0.531486736545205,0.100634175611838,-0.39872192418995,-0.0504049215136575,-0.571021064128865,2.42182346827359,-0.595906403445788,-0.23157702372041,0.187765526435426,-0.463689409907155,-0.499626326375014,NA,-0.560069864155759,-0.55772613031308,-0.69316146398132,-0.0704124539359329,-0.564451488427898,-0.545430412639813,-0.571139381431515,-0.281675176376459,-0.538011964951797,-0.486670361207236,1.46600873214505
"22",-0.539310550927933,-0.537299503532618,-0.559688784670105,-0.576007166674823,-0.558650321007586,-0.555567209136432,-0.532927638615949,-0.409336301364782,-0.598450521447963,-0.600425032128994,-0.575695005543,-0.542797867062842,-0.556123205477596,-0.295623236815508,-0.51309912367815,-0.592899625596154,-0.59635132041493,-0.588837620464833,-0.132055274128256,-0.574590467712232,-0.50264718320249,-0.507792025587125,-0.097862114293203,-0.432788643516488,-0.144303710378597,-0.517150178570578,1.92538694145983,-0.6090874270175,-0.157662200626889,0.200886832481969,-0.506046575719032,-0.512388309411361,NA,-0.525553960795982,-0.55772613031308,-0.69316146398132,-0.222106097003302,-0.566853571537096,-0.561072481011932,-0.562716626947212,-0.293688382786998,-0.558715777186665,-0.50386440611003,1.46600873214505
"23",-0.556265333299463,-0.557511935287455,-0.567040288177241,-0.555219244414554,-0.570932001627431,-0.521480746991468,-0.576477827796312,-0.418274540237042,-0.598450521447963,-0.600425032128994,-0.566509750147489,-0.557651365202519,-0.543153690018449,-0.225858707947586,-0.518706474341635,-0.592606132188205,-0.598316503459732,-0.587751612175377,-0.200932653346518,-0.539607687440897,-0.526917554535775,-0.497378261466231,-0.154535165892459,-0.464971422827566,0.247726005751282,-0.554411793242819,1.93004570999599,-0.59801577743923,-0.188221334339691,0.210724115596578,-0.461925667818447,-0.529236825739711,NA,-0.52425051365006,-0.55772613031308,-0.69316146398132,-0.00669215580724174,-0.573221673647605,-0.580853500109862,-0.560356978690712,-0.163530041723372,-0.540501877372819,-0.531205854082382,1.46600873214505
"24",-0.560963703699036,-0.547178954204608,-0.535248899957018,-0.568838358461652,-0.573136493181365,-0.516758246219603,-0.582012851205061,-0.431332508250641,-0.598450521447963,-0.600425032128994,-0.577703563740939,-0.559620843166932,-0.559862714589076,-0.295068060816361,-0.527754626868114,-0.590243495737045,-0.597310762427531,-0.589261886189759,-0.176467180515115,-0.516697869387771,-0.532790794148718,-0.473477727788607,-0.144708862669894,-0.48421351580816,-0.207027630890394,-0.556697752849627,1.31812169525154,-0.60285000915743,-0.0756545358569355,0.234847361051566,-0.507735654331577,-0.532342115038296,NA,-0.542162203443758,-0.55772613031308,-0.69316146398132,-0.165671492564531,-0.561024874126325,-0.547136100713102,-0.563977207212936,-0.303143353271655,-0.541073183330447,-0.516481053702964,1.46600873214505
"25",-0.554834614634695,-0.537766251425373,-0.52553718891296,-0.573766721969518,-0.564233513614196,-0.561183229430564,-0.577380839390659,-0.49993095019545,-0.598450521447963,-0.600425032128994,-0.567085556097772,-0.548316629350309,-0.56379456798804,-0.141746485525289,-0.489895569279671,-0.593424006199589,-0.596796361503903,-0.588008964435691,-0.00213141440409643,-0.587205077096267,-0.540443809098723,-0.528325663010672,0.0160987259341334,-0.432974640627369,0.0252146508557299,-0.552298509341584,1.94556134745293,-0.606527789730826,-0.312273747111373,0.24116857843889,-0.505711867387475,-0.545671893387773,NA,-0.518789155965739,-0.55772613031308,-0.69316146398132,-0.00871964145811738,-0.552022584841327,-0.559400252200117,-0.571901750913941,-0.240006108798673,-0.565925238483588,-0.537256493754547,1.46600873214505
"26",-0.549569513323563,-0.561141656178151,-0.555864447436157,-0.576031691140243,-0.574746482153837,-0.53352778267813,-0.572456434864298,-0.401284279087745,-0.598450521447963,-0.600425032128994,-0.565135483013874,-0.560373422999676,-0.547738257589962,-0.25435279122463,-0.478104797838323,-0.593332322393653,-0.596988275773757,-0.587730721368221,-0.327211375276681,-0.536865609598356,-0.573369370564887,-0.536836681353886,-0.091162883952548,-0.466065979365823,-0.0849383521524125,-0.56640761321191,1.19277490421906,-0.603920264105856,0.0122724366497743,0.177747015156764,-0.53294375952907,-0.553844500036957,NA,-0.564897409409066,-0.55772613031308,-0.69316146398132,-0.103957683782262,-0.55707966831633,-0.565627962922047,-0.57942161307457,-0.231662717299194,-0.523788025636733,-0.512549945457045,1.46600873214505
"27",-0.535159731699231,-0.574688021328468,-0.530973956394297,-0.580138256904734,-0.564271441261933,-0.572793753374549,-0.567672170203329,-0.337582348253529,-0.598450521447963,-0.600425032128994,-0.585946173934647,-0.559551495862159,-0.56238755428325,-0.264787502305624,-0.516373179431477,-0.594159869104394,-0.596648595471761,-0.587933164765938,-0.251282340865835,-0.589355423049344,-0.559450707595082,-0.543149180674811,-0.115352184641426,-0.400199065005413,0.148542432837807,-0.552656173760777,2.28137681918627,-0.596394372327627,-0.173497614260279,0.163723336824633,-0.505938241778121,-0.554564110110531,NA,-0.542223384285933,-0.55772613031308,-0.69316146398132,-0.0177746781796156,-0.554805156843462,-0.547527456664708,-0.57743597399468,-0.293458179663883,-0.554551713006858,-0.544896640045474,1.46600873214505
"28",-0.567027458194167,-0.54314804147592,-0.562243907085002,-0.566805320822516,-0.56708959469697,-0.585737283595199,-0.559896710646388,-0.429672678778543,-0.598450521447963,-0.600425032128994,-0.588063726497771,-0.557880816336641,-0.561865424412527,-0.170400494304773,-0.517213845806071,-0.591329690220614,-0.596925714622848,-0.590111360284998,-0.0644745951063635,-0.549676476273221,-0.596562338244593,-0.533494947902209,-0.18472217661302,-0.377016984058017,0.0397842488012182,-0.536627363975795,1.44603738434489,-0.600034829703103,-0.0184612501746552,0.269598016550079,-0.504982229421862,-0.507370760598989,NA,-0.522898990343413,-0.55772613031308,-0.69316146398132,0.00465992799402098,-0.563060260789736,-0.568352630765187,-0.573538823109612,-0.400753551113148,-0.538316898621574,-0.580559339105792,1.46600873214505
"29",-0.555564939874804,-0.550007346422357,-0.557119185374868,-0.551348936120416,-0.547753884116135,-0.561867612438252,-0.575091378187429,-0.514971030319203,-0.598450521447963,-0.600425032128994,-0.569186039849941,-0.562884212290034,-0.54965336611353,-0.218493666104656,-0.490631328906156,-0.593652542447417,-0.59700424878206,-0.589040365588128,-0.100813679225214,-0.58033634938096,-0.517410739234818,-0.533521465572339,-0.0510197641696488,-0.423680914625991,-0.205516301273034,-0.534968717728188,2.00641975041237,-0.594917748515663,0.132578272414734,0.497473314047081,-0.470754235507326,-0.538976061472647,NA,-0.532867681591993,-0.55772613031308,-0.69316146398132,0.0113092826940756,-0.54769621332454,-0.557097144312526,-0.560158698902748,-0.400664220284843,-0.528372279960692,-0.532798870897861,1.46600873214505
"30",-0.544848477173586,-0.551351697829601,-0.565109203390919,-0.562656245485223,-0.557830914273475,-0.54442720391397,-0.565332163726023,-0.42395254887055,-0.598450521447963,-0.600425032128994,-0.573470524896926,-0.558452234129107,-0.552338860066133,-0.380438221025863,-0.501249488572153,-0.593771528511376,-0.597594204865989,-0.588118705376154,-0.13603875129332,-0.578946967264965,-0.506331752461437,-0.546050742799639,-0.0247198217374814,-0.407400795588354,-0.00586309739650926,-0.526165734697968,1.5109693453184,-0.598626077581163,-0.0890170044454291,0.515714625364184,-0.528333620313848,-0.564974980316917,NA,-0.518168018623608,-0.55772613031308,-0.69316146398132,-0.177897816340624,-0.577006395216263,-0.578325637358908,-0.566795379003054,-0.169322661768283,-0.552999703130604,-0.589731099886426,1.46600873214505
"31",-0.57763521039768,-0.532016139490118,-0.542501951579743,-0.563492413641285,-0.567102674634717,-0.539155796205281,-0.576246579065999,-0.481457722123278,-0.598450521447963,-0.600425032128994,-0.569657594503917,-0.559029762060092,-0.571417427233032,-0.172591562004094,-0.52330037616401,-0.592440599187681,-0.597357588779087,-0.591885141500971,-0.190745410221045,-0.560284992836628,-0.495853947100239,-0.516098865113025,-0.235687525624087,-0.442526477912691,-0.105586567676992,-0.533691054996667,1.77308383376771,-0.597213789325793,0.0693598441759402,0.640619175942635,-0.489079051970498,-0.512125784293998,NA,-0.539717273003813,-0.55772613031308,-0.69316146398132,-0.0319496809125793,-0.561999804683039,-0.540509866396418,-0.574671943847934,-0.185834635237605,-0.554139247487284,-0.558313178758077,1.46600873214505
"32",-0.560862075596507,-0.542395477344735,-0.546348491101444,-0.556730988007848,-0.567930669541582,-0.543271456302703,-0.589810523317816,-0.407082854989964,-0.598450521447963,-0.600425032128994,-0.560152958507204,-0.551990007815906,-0.541468987403332,-0.103757028517357,-0.496142300172281,-0.594019901717631,-0.595629602751731,-0.58750803012398,-0.105896770114524,-0.573994119030547,-0.51655755363312,-0.493289765717762,-0.251330538668785,-0.473857526487279,0.174774891541897,-0.597291104674351,1.68383737713982,-0.602437533719552,-0.222011843961606,0.206151788542723,-0.468934037866677,-0.551274853089127,NA,-0.515922360929401,-0.55772613031308,-0.69316146398132,0.0483742105283842,-0.569951918350035,-0.573775297070777,-0.564313777609826,-0.376007519030629,-0.546946652348682,-0.535499966200437,1.46600873214505
"33",-0.520166240515811,-0.54572962059572,-0.545021323493969,-0.562038152183597,-0.552623597774254,-0.56779565698712,-0.571542774862286,-0.481474418253809,-0.598450521447963,-0.600425032128994,-0.554374382104924,-0.564120414932843,-0.558397008173234,-0.163605329489254,-0.50500656340907,-0.593115574394197,-0.595889988812231,-0.589001439376744,-0.128267764160669,-0.571142026804914,-0.599120865448723,-0.491927028602767,-0.130419249402405,-0.447540424405984,0.144473689512935,-0.557026124441558,1.39730256273235,-0.600705930052536,-0.0354222910630698,0.431568343248416,-0.503741691170782,-0.514700075562678,NA,-0.508699617813785,-0.55772613031308,-0.69316146398132,-0.072058861312954,-0.56857460673954,-0.591043481360772,-0.57708721066536,-0.259792264594405,-0.522870672605916,-0.497247220111951,1.46600873214505
